arm,basket_id,entry_ts_ist,exit_ts_ist,hold_hours,entry_spot,exit_spot,atm_strike,be_call_strike,be_put_strike,prot_call_strike,prot_put_strike,short_expiry,long_expiry,qty_straddle,qty_strangle,qty_protection,atm_call_symbol,atm_call_side,atm_call_strike,atm_call_qty,atm_call_entry_mark,atm_call_entry_fill,atm_call_entry_slip_pct,atm_call_entry_fee,atm_call_exit_mark,atm_call_exit_fill,atm_call_exit_fee,atm_call_leg_pnl_usd,atm_put_symbol,atm_put_side,atm_put_strike,atm_put_qty,atm_put_entry_mark,atm_put_entry_fill,atm_put_entry_slip_pct,atm_put_entry_fee,atm_put_exit_mark,atm_put_exit_fill,atm_put_exit_fee,atm_put_leg_pnl_usd,be_call_symbol,be_call_side,be_call_qty,be_call_entry_mark,be_call_entry_fill,be_call_entry_slip_pct,be_call_entry_fee,be_call_exit_mark,be_call_exit_fill,be_call_exit_fee,be_call_leg_pnl_usd,be_put_symbol,be_put_side,be_put_qty,be_put_entry_mark,be_put_entry_fill,be_put_entry_slip_pct,be_put_entry_fee,be_put_exit_mark,be_put_exit_fill,be_put_exit_fee,be_put_leg_pnl_usd,prot_call_symbol,prot_call_side,prot_call_qty,prot_call_entry_mark,prot_call_entry_fill,prot_call_entry_slip_pct,prot_call_entry_fee,prot_call_exit_mark,prot_call_exit_fill,prot_call_exit_fee,prot_call_leg_pnl_usd,prot_put_symbol,prot_put_side,prot_put_qty,prot_put_entry_mark,prot_put_entry_fill,prot_put_entry_slip_pct,prot_put_entry_fee,prot_put_exit_mark,prot_put_exit_fill,prot_put_exit_fee,prot_put_leg_pnl_usd,net_credit,entry_drag,target_usd,stop_usd,net_theta_entry,mae_usd,max_stress_pct,absorption_at_trigger,trigger_hit_ts_ist,shorts_pnl,protection_pnl,gross_usd,fees_usd,slippage_usd,net_usd,exit_reason
s1l0_q10_20_tp10_sl3_xmabsorption_tr150_ab0.6_ml5_notp,1,2026-08-04 09:00:00,2026-08-04 10:18:00,1.3,63843.0,64201.5,63800.0,64600.0,63000.0,64600.0,63000.0,2026-08-05,2026-08-04,10,20,30,C-BTC-63800-050826,sell,63800.0,10,445.73395442,442.4454428680081,0.7377745220848071,0.07533474000000001,665.30582519,669.4868578619768,0.07575777,-2.2704141499396866,P-BTC-63800-050826,sell,63800.0,10,377.79949359,375.01218518172755,0.7377745220848071,0.07533474000000001,237.5287724,240.35202675482273,0.07575777,1.3466015842690482,C-BTC-64600-050826,sell,20,134.76861764,133.16676501894227,1.188594681097551,0.10999574790564631,235.70130098,238.50283410672603,0.15151554,-2.1067213817556754,P-BTC-63000-050826,sell,20,131.52707345,129.96374965077,1.188594681097551,0.10735005721153604,78.36717064,82.80559961723836,0.06839742528383888,0.9431630006706331,C-BTC-64600-040826,buy,30,26.45322379,27.951437315536907,5.6636330506653465,0.03463183083395023,48.55109659,45.8013406370683,0.056747861049327615,0.5354970996459417,P-BTC-63000-040826,buy,30,24.63415626,26.029344475693907,5.6636330506653465,0.03225035780538475,17.42930397,16.44217214985415,0.020371851293669294,-0.2876151697751927,11.817763120154678,-0.645761254001839,1.1817763120154678,-3.545328936046404,15.983508076978925,-1.3016764911000007,156.53023230302244,0.14441393835007388,2026-08-04 10:18:00,-2.0873709467556805,0.24788192987074903,-1.8394890168849316,0.883445691383353,0.5378125257849311,-2.7229347082682844,ABSORPTION_FAIL
s1l0_q10_20_tp10_sl3_xmabsorption_tr150_ab0.6_ml5_notp,2,2026-08-04 12:18:00,2026-08-04 17:25:00,5.116666666666666,63656.0,63931.0,63600.0,64400.0,62800.0,64400.0,62800.0,2026-08-05,2026-08-04,10,20,30,C-BTC-63600-050826,sell,63600.0,10,452.88855639,449.5472600075169,0.7377745220848071,0.07511408,588.18982861,592.5293433069788,0.07543858000000002,-1.4298208329946192,P-BTC-63600-050826,sell,63600.0,10,364.64954899,361.95925752265464,0.7377745220848071,0.07511408,228.3354206,231.04940326431333,0.07543858000000002,1.3090985425834132,C-BTC-64400-050826,sell,20,136.30455078,134.684442139335,1.188594681097551,0.11124934920709072,188.87899527,191.1240009614897,0.15087716000000004,-1.1287911764430942,P-BTC-62800-050826,sell,20,118.78888144,117.37696311346888,1.188594681097551,0.0969533715317253,63.68659536,67.29357042365247,0.05558448916993694,1.0016678537963282,C-BTC-64400-040826,buy,30,17.80061276,18.808774147496315,5.6636330506653465,0.023304071168747935,0.1,0.09433636694933466,0.00011688275865022565,-0.5614331334164094,P-BTC-62800-040826,buy,30,19.55192597,20.65927531127854,5.6636330506653465,0.02559684211067411,0.1,0.09433636694933466,0.00011688275865022565,-0.6169481683298762,11.972251796594549,-0.5917535337236911,1.1972251796594549,-3.591675538978365,19.205706735057085,-1.0538907683999987,133.0069595717825,,,-0.24784561305797204,-1.1783813017462856,-1.4262269148042577,0.7649043687054755,0.37233614640425905,-2.1911312835097334,TIME_CUTOFF
