arm,basket_id,entry_ts_ist,exit_ts_ist,hold_hours,entry_spot,exit_spot,atm_strike,short_call_strike,short_put_strike,prot_call_strike,prot_put_strike,prot_call_otm_pts,prot_put_otm_pts,exact_strike_available,strike_gap_pts,qty_short,qty_protection,protection_ratio,short_dte,short_call_symbol,short_call_side,short_call_qty,short_call_entry_mark,short_call_entry_fill,short_call_entry_slip_pct,short_call_entry_fee,short_call_exit_mark,short_call_exit_fill,short_call_exit_fee,short_call_expired_flag,short_call_leg_pnl_usd,short_put_symbol,short_put_side,short_put_qty,short_put_entry_mark,short_put_entry_fill,short_put_entry_slip_pct,short_put_entry_fee,short_put_exit_mark,short_put_exit_fill,short_put_exit_fee,short_put_expired_flag,short_put_leg_pnl_usd,prot_call_symbol,prot_call_side,prot_call_qty,prot_call_entry_mark,prot_call_entry_fill,prot_call_entry_slip_pct,prot_call_entry_fee,prot_call_exit_mark,prot_call_exit_fill,prot_call_exit_fee,prot_call_expired_flag,prot_call_leg_pnl_usd,prot_put_symbol,prot_put_side,prot_put_qty,prot_put_entry_mark,prot_put_entry_fill,prot_put_entry_slip_pct,prot_put_entry_fee,prot_put_exit_mark,prot_put_exit_fill,prot_put_exit_fee,prot_put_expired_flag,prot_put_leg_pnl_usd,short_credit,long_debit,net_credit,entry_drag,target_pct,target_usd,target_usd_absolute,stop_usd,stop_usd_absolute,short_premium_entry_points,mae_usd,net_theta_entry,shorts_pnl,protection_pnl,gross_usd,fees_usd,slippage_usd,net_usd,exit_reason,entry_mode,entry_time_ist,vwap_mid_at_entry,swing_high,swing_low,swing_high_vwap,swing_low_vwap,bars_since_day_reset,signals_found_today,signal_rank_used
q100_pr1_tp40_dd10_off2000_po0_cut1729_sdte1_emvwap_w0900-1500,96,2026-02-15 14:05:00,2026-02-15 17:29:00,3.4,70165.0,70286.5,70200.0,72400.0,68000.0,72200.0,68000.0,2035.0,2165.0,0,200.0,100,100,1.0,1,C-BTC-72400-160226,sell,100,102.9743691,101.75042122598364,1.188594681097551,0.4202292396633125,98.25259398,103.81726036578732,0.4287652853107017,0,-0.20668391398036762,P-BTC-68000-160226,sell,100,103.52925216,102.29870897544616,1.188594681097551,0.4224936680685927,66.35258644,70.11055345558714,0.2895565857715749,0,3.2188155519859025,C-BTC-72200-150226,buy,100,1.47057077,1.553858502163144,5.6636330506653465,0.006417435613933785,0.0,0.0,0.0,1,-0.1553858502163144,P-BTC-68000-150226,buy,100,1.25403504,1.3250589829923645,5.6636330506653465,0.005472493599758465,0.0,0.0,0.0,1,-0.13250589829923645,20.40491302014298,0.2878917485155509,20.11702127162743,-1.1154931103181682,40.0,8.046808508650972,8.046808508650972,-10.0,-10.0,206.50362126,-0.8772049300000011,22.59616751901578,3.0121316380055347,-0.2878917485155509,2.7242398894899837,1.5729347080278742,1.1931436135100166,1.1513051814621096,TIME_CUTOFF,vwap,2026-02-15 14:05:00,70365.48230915927,70946.0,69219.0,70325.19501817033,69571.32107657928,169,4,1
q100_pr1_tp40_dd10_off2000_po0_cut1729_sdte1_emvwap_w0900-1500,97,2026-02-16 09:40:00,2026-02-16 15:17:00,5.616666666666666,68601.5,68920.0,68600.0,70200.0,66800.0,70200.0,66800.0,1598.5,1801.5,1,0.0,100,100,1.0,1,C-BTC-70200-170226,sell,100,280.69518074,277.3588527516272,1.188594681097551,0.8094977,194.84772975,197.16367950204784,0.813256,0,8.019517324957935,P-BTC-66800-170226,sell,100,278.45434611,275.1446525628516,1.188594681097551,0.8094977,115.26608834,116.63613493511845,0.48170723728203924,0,15.850851762773317,C-BTC-70200-160226,buy,100,26.62204562,28.12982059449753,5.6636330506653465,0.11617615905527483,1.64677776,1.5535103105136334,0.006415997582421307,0,-2.6576310283983897,P-BTC-66800-160226,buy,100,25.51740513,26.962617320614857,5.6636330506653465,0.11135560953413938,0.60282254,0.5686808833876996,0.0023486520483912,0,-2.639393643722716,55.25035053144788,5.509243791511239,49.74110673993664,-2.8064280386527773,40.0,19.896442695974656,19.896442695974656,-10.0,-10.0,559.14952685,-0.25950998299999783,11.766614060404947,23.87036908773125,-5.297024672121106,18.573344415610148,3.1502550555022664,1.341241415389858,15.42308936010788,TARGET,vwap,2026-02-16 09:40:00,68513.11842017766,69038.5,68121.0,68579.90664102219,68542.97575138885,116,9,1
q100_pr1_tp40_dd10_off2000_po0_cut1729_sdte1_emvwap_w0900-1500,98,2026-02-17 12:15:00,2026-02-17 17:29:00,5.233333333333333,68418.5,67818.0,68400.0,70800.0,65600.0,71000.0,65600.0,2581.5,2818.5,0,200.0,100,100,1.0,1,C-BTC-70800-180226,sell,100,145.11357609,143.38876384304382,1.188594681097551,0.5921955946717711,53.60345658,56.63935966316393,0.23392055540886705,0,8.674940417987989,P-BTC-65600-180226,sell,100,144.5751225,142.85671028377473,1.188594681097551,0.5899982134719897,145.35204922,147.07969594589522,0.6074391442565473,0,-0.4222985662120493,C-BTC-71000-170226,buy,100,2.18597509,2.3097806976765516,5.6636330506653465,0.009539394281404158,0.0,0.0,0.0,1,-0.23097806976765517,P-BTC-65600-170226,buy,100,1.79074901,1.8921704627848226,5.6636330506653465,0.007814664011301318,0.0,0.0,0.0,1,-0.18921704627848226,28.624547412681856,0.42019511604613746,28.20435229663572,-1.5663930188007489,40.0,11.281740918654288,11.281740918654288,-10.0,-10.0,289.68869859,-0.16223533299999993,30.9743043658169,8.25264185177594,-0.42019511604613746,7.8324467357298015,2.0409075661018807,0.8432001332701983,5.791539169627921,TIME_CUTOFF,vwap,2026-02-17 12:15:00,68486.9736569727,69226.0,68356.5,68780.25476994352,68729.89205182402,147,7,1
q100_pr1_tp40_dd10_off2000_po0_cut1729_sdte1_emvwap_w0900-1500,99,2026-02-18 12:55:00,2026-02-18 17:29:00,4.566666666666666,67704.0,67375.0,67800.0,70000.0,64800.0,70000.0,64800.0,2296.0,2904.0,1,0.0,100,100,1.0,1,C-BTC-70000-190226,sell,100,90.93298888,85.78287806783447,5.6636330506653465,0.35428328642015644,52.92487826,55.92234915715776,0.23095930201906156,0,2.9860528910676716,P-BTC-64800-190226,sell,100,90.59779485,85.46666819770141,5.6636330506653465,0.35297733965650685,92.68303117,97.9322579557026,0.4044602253570518,0,-1.2465589758001188,C-BTC-70000-180226,buy,100,0.86702926,0.9161346157282992,5.6636330506653465,0.0037836359629578767,0.0,0.0,0.0,1,-0.09161346157282993,P-BTC-64800-180226,buy,100,0.40939537,0.4325820214832137,5.6636330506653465,0.0017865637487256727,0.0,0.0,0.0,1,-0.04325820214832137,17.12495462655359,0.1348716637211513,16.99008296283244,-1.7481837729559095,40.0,6.796033185132976,6.796033185132976,-10.0,-10.0,181.53078373,-2.4370621830000014,25.2080549858233,1.7394939152675528,-0.1348716637211513,1.6046222515464015,1.3482503531644603,1.8600227154535978,0.2563718983819412,TIME_CUTOFF,vwap,2026-02-18 12:55:00,67667.68148680674,67354.5,67188.0,67319.17881694499,67281.52581836101,155,2,1
q100_pr1_tp40_dd10_off2000_po0_cut1729_sdte1_emvwap_w0900-1500,100,2026-02-19 10:40:00,2026-02-19 17:29:00,6.816666666666666,66743.0,66458.0,66800.0,68500.0,64500.0,68400.0,64400.0,1657.0,2343.0,0,100.0,100,100,1.0,1,C-BTC-68500-200226,sell,100,179.41586682,177.2833393699324,1.188594681097551,0.7321801915978209,93.83709082,99.15167930946438,0.40949643554808796,0,7.813166006046803,P-BTC-64500-200226,sell,100,176.58676667,174.48786575383824,1.188594681097551,0.720634885563352,175.52951009,177.61584451068634,0.7335534378291347,0,-0.3127978756848109,C-BTC-68400-190226,buy,100,2.57241509,2.7181072412375427,5.6636330506653465,0.011225782906311052,0.0,0.0,0.0,1,-0.2718107241237543,P-BTC-64400-190226,buy,100,1.35076184,1.4272640340060154,5.6636330506653465,0.005894600460444844,0.0,0.0,0.0,1,-0.14272640340060155,35.177120512377066,0.41453712752435584,34.76258338485271,-1.9152977316752198,40.0,13.905033353941086,13.905033353941086,-10.0,-10.0,356.00263349,-6.038460498,33.6567543776579,7.500368130361992,-0.41453712752435584,7.085831002837637,2.612985333905151,1.1854545621623638,4.472845668932486,TIME_CUTOFF,vwap,2026-02-19 10:40:00,66761.21046938784,67047.5,66257.5,66707.67574887408,66328.92442707084,128,15,1
q100_pr1_tp40_dd10_off2000_po0_cut1729_sdte1_emvwap_w0900-1500,101,2026-02-20 09:35:00,2026-02-20 11:16:00,1.6833333333333333,67361.0,67925.0,67400.0,68800.0,65600.0,68800.0,65600.0,1439.0,1761.0,1,0.0,100,100,1.0,1,C-BTC-68800-210226,sell,100,203.99698082,201.5722835563739,1.188594681097551,0.7948598,377.75956563,380.5465794599564,0.801515,0,-17.89742959035825,P-BTC-65600-210226,sell,100,209.36894893,206.88040073914814,1.188594681097551,0.7948598,178.92451172,181.05119894948368,0.7477414516613677,0,2.5829201789664467,C-BTC-68800-200226,buy,100,10.90953767,11.527413851152907,5.6636330506653465,0.04760821920526151,51.42744937,48.51478735036649,0.20036607175701365,0,3.6987373499213585,P-BTC-65600-200226,buy,100,2.43564162,2.573587423786081,5.6636330506653465,0.010628916060236516,0.72828013,0.6870330158558915,0.002837446355484832,0,-0.188655440793019,40.845268429552206,1.410100127493899,39.43516830205831,-2.214863479207193,40.0,15.774067320823324,15.774067320823324,-10.0,-10.0,413.36592974999996,-10.450759739000002,27.1140614439004,-15.314509411391803,3.5100819091283393,-11.804427502263463,3.4004167050393646,1.3536677632634624,-15.204844207302827,STOPLOSS,vwap,2026-02-20 09:35:00,67247.9088396827,66988.0,66896.5,66918.19015235189,66933.48307528385,115,7,1
q100_pr1_tp40_dd10_off2000_po0_cut1729_sdte1_emvwap_w0900-1500,102,2026-02-21 10:30:00,2026-02-21 17:29:00,6.983333333333333,67842.0,68086.5,67800.0,69200.0,66200.0,69200.0,66200.0,1358.0,1642.0,1,0.0,100,100,1.0,1,C-BTC-69200-220226,sell,100,31.16598244,29.400855557963602,5.6636330506653465,0.1214255334543897,42.95322482,45.385937857232115,0.18744392335036866,0,-1.5985082299268514,P-BTC-66200-220226,sell,100,31.22118807,29.452934543657094,5.6636330506653465,0.1216406196653038,14.9934884,15.842664564470075,0.06543020465126143,0,1.361026997918702,C-BTC-69200-210226,buy,100,1.68928033,1.784954969088269,5.6636330506653465,0.007371864022334551,0.0,0.0,0.0,1,-0.1784954969088269,P-BTC-66200-210226,buy,100,3.28329992,3.4692539794215893,5.6636330506653465,0.014328018935011164,0.0,0.0,0.0,1,-0.34692539794215893,5.88537901016207,0.5254208948509859,5.359958115311084,-0.6462669467659554,40.0,2.1439832461244337,2.1439832461244337,-10.0,-10.0,62.387170510000004,-1.1017844300000001,3.9747979682584447,-0.2374812320081494,-0.5254208948509859,-0.7629021268591353,0.5176401640786692,0.709689830859135,-1.2805422909378046,TIME_CUTOFF,vwap,2026-02-21 10:30:00,67780.20191612981,68080.0,67497.0,67930.89154193497,67869.17173834618,126,6,1
q100_pr1_tp40_dd10_off2000_po0_cut1729_sdte1_emvwap_w0900-1500,103,2026-02-22 09:15:00,2026-02-22 17:29:00,8.233333333333333,67975.0,68207.0,68000.0,69400.0,66400.0,69400.0,66400.0,1425.0,1575.0,1,0.0,100,100,1.0,1,C-BTC-69400-230226,sell,100,173.57293331,171.50985465685233,1.188594681097551,0.7083356997328003,164.96983599,166.9306586859925,0.6894236203731491,0,0.45791959708598146,P-BTC-66400-230226,sell,100,174.20218247,172.13162459480571,1.188594681097551,0.7109036095765476,136.82623768,138.45254706341038,0.5718090193718849,0,3.3679077531395336,C-BTC-69400-220226,buy,100,4.6934525,4.95927242700728,5.6636330506653465,0.020481795123540068,0.0,0.0,0.0,1,-0.49592724270072797,P-BTC-66400-220226,buy,100,3.66429651,3.8718288182147367,5.6636330506653465,0.015990653019226864,0.0,0.0,0.0,1,-0.3871828818214737,34.36414792516581,0.8831101245222017,33.481037800643605,-1.9164106338085116,40.0,13.392415120257443,13.392415120257443,-10.0,-10.0,347.77511577999996,-1.2809811819999994,25.467031544827226,3.825827350225515,-0.8831101245222017,2.9427172257033134,2.7169443971971488,0.8194120842966861,0.22577282850616465,TIME_CUTOFF,vwap,2026-02-22 09:15:00,67968.79206560177,68089.5,68020.5,68035.58451044078,68036.5698104455,111,18,1
q100_pr1_tp40_dd10_off2000_po0_cut1729_sdte1_emvwap_w0900-1500,104,2026-02-23 11:20:00,2026-02-23 15:26:00,4.1,64981.5,66426.5,65000.0,67200.0,62000.0,67200.0,62000.0,2218.5,2981.5,1,0.0,100,100,1.0,1,C-BTC-67200-240226,sell,100,205.81795949,203.37161817075832,1.188594681097551,0.7667817,445.43029151,448.7165627144089,0.7838327,0,-24.53449445436506,P-BTC-62000-240226,sell,100,211.43846484,208.92531849311743,1.188594681097551,0.7667817,80.18337077,84.72466265806726,0.34991285677781786,0,12.420065583505018,C-BTC-67200-230226,buy,100,9.52192208,10.061208805981481,5.6636330506653465,0.04155279236870352,22.46422204,21.191930935967708,0.08752267476554663,0,1.1130722129986228,P-BTC-62000-230226,buy,100,11.25108054,11.888300456020417,5.6636330506653465,0.049098680883364325,0.17878445,0.16865875480034975,0.0006965606573254445,0,-1.171964170122007,41.229693666387575,2.19495092620019,39.03474274018738,-2.237814304064681,40.0,15.613897096074954,15.613897096074954,-10.0,-10.0,417.25642432999996,-10.648723408000002,22.64916382122068,-12.114428870860042,-0.05889195712338413,-12.173320827983426,2.8461796654527576,1.5245974199834211,-15.019500493436183,STOPLOSS,vwap,2026-02-23 11:20:00,65056.98163203518,67710.0,67462.5,67508.08856921246,67493.2246021824,136,2,1
q100_pr1_tp40_dd10_off2000_po0_cut1729_sdte1_emvwap_w0900-1500,105,2026-02-24 12:45:00,2026-02-24 17:29:00,4.733333333333333,63288.5,63164.5,63200.0,65200.0,60400.0,65200.0,62000.0,1911.5,1288.5,0,1600.0,100,100,1.0,1,C-BTC-65200-250226,sell,100,216.21661876,213.64667952976964,1.188594681097551,0.7468043,116.8253164,118.2138958969058,0.488223390054221,0,9.543278363286385,P-BTC-60400-250226,sell,100,234.28714892,231.50242432944177,1.188594681097551,0.7468043,184.57765903,186.77153926772496,0.7458249,0,4.47308850617168,C-BTC-65200-240226,buy,100,2.14828489,2.2699558630524894,5.6636330506653465,0.009374917714406782,0.0,0.0,0.0,1,-0.22699558630524896,P-BTC-62000-240226,buy,100,79.65932409,84.17093589709786,5.6636330506653465,0.34762596525501416,0.0,0.0,0.0,1,-8.417093589709786,44.51491038592114,8.644089176015035,35.870821209906104,-2.8494041430633135,40.0,14.348328483962442,14.348328483962442,-10.0,-10.0,450.50376768,-1.0236929320000017,-16.11001502279359,14.016366869458064,-8.644089176015035,5.37227769344303,3.084657773023642,1.3570406335569674,2.2876199204193877,TIME_CUTOFF,vwap,2026-02-24 12:45:00,63305.07861185754,64600.0,63405.0,64486.132202269335,64471.834475345044,153,8,1
