basket_id,arm,ts_ist,spot,spot_move_pct_from_entry,short_call_mark,short_put_mark,prot_call_mark,prot_put_mark,shorts_mtm,protection_mtm,net_mtm_cost_adjusted,pct_of_net_credit
1,q100_pr1_tp20_ddnone_off1600_po0_cut1729_sdte1,2025-11-01 09:00:00,110019.5,0.0,67.83933214,68.75805846,20.15215955,3.99006215,-0.7736374960368047,-0.1367326847366103,0.0,0.0
1,q100_pr1_tp20_ddnone_off1600_po0_cut1729_sdte1,2025-11-01 10:00:00,110285.5,0.24177532164752613,106.85912022,56.34248823,39.22730671,2.99815238,-3.4340592810368045,1.6715910542633898,-0.8520980459999996,-8.244663283195571
1,q100_pr1_tp20_ddnone_off1600_po0_cut1729_sdte1,2025-11-01 11:00:00,110124.5,0.09543762696612873,85.91003657,61.57442835,22.06798856,2.94109468,-1.862344928036805,-0.050046530736610334,-1.0020212780000004,-9.69527870470825
1,q100_pr1_tp20_ddnone_off1600_po0_cut1729_sdte1,2025-11-01 12:00:00,110008.5,-0.009998227586927772,77.3884971,74.16286233,11.31698391,2.51372518,-2.269034379036804,-1.1678839457366106,-2.526548144,-24.446175899413724
1,q100_pr1_tp20_ddnone_off1600_po0_cut1729_sdte1,2025-11-01 13:00:00,110182.5,0.14815555424265697,116.61652333,72.48794932,15.39714393,1.63505835,-6.024345701036806,-0.8477346267366103,-5.961710147000002,-57.68384634228513
1,q100_pr1_tp20_ddnone_off1600_po0_cut1729_sdte1,2025-11-01 14:00:00,110144.0,0.11316175768840978,106.5406215,65.39833173,6.56903785,1.92643845,-4.307793759036804,-1.7014072247366103,-5.098830803,-49.33486622350583
1,q100_pr1_tp20_ddnone_off1600_po0_cut1729_sdte1,2025-11-01 15:00:00,110116.0,0.08771172383077545,103.78851058,70.3965512,2.02127688,0.28170068,-4.532404614036805,-2.3206570987366106,-5.942691532000001,-57.499827522474654
1,q100_pr1_tp20_ddnone_off1600_po0_cut1729_sdte1,2025-11-01 16:00:00,109977.5,-0.03817505078645149,87.56784549,79.60901483,0.12077609,0.1,-3.831584468036805,-2.5288772457366107,-5.450091533000002,-52.73356717940438
1,q100_pr1_tp20_ddnone_off1600_po0_cut1729_sdte1,2025-11-01 17:00:00,110001.5,-0.016360736051336353,84.07566266,83.19527183,0.1,0.1,-3.8409918850368054,-2.5309548547366103,-5.461576559000001,-52.84469309104476
1,q100_pr1_tp20_ddnone_off1600_po0_cut1729_sdte1,2025-11-01 17:29:00,110108.0,0.08044028558573707,109.67409252,69.88871817,0.1,0.1,-5.070179505036806,-2.5309548547366103,-6.690764179000002,-64.73797002830061
2,q100_pr1_tp20_ddnone_off1600_po0_cut1729_sdte1,2025-11-02 09:00:00,109990.0,0.0,266.93782384,262.78751294,6.19098459,5.59419372,-0.6296287177393197,-0.06674692538450051,0.0,0.0
2,q100_pr1_tp20_ddnone_off1600_po0_cut1729_sdte1,2025-11-02 10:00:00,110085.5,0.08682607509773616,310.62013612,252.96014857,11.54153491,5.44495152,-4.0151235087393164,0.45338388661549944,-2.865363978999997,-5.60762486793399
2,q100_pr1_tp20_ddnone_off1600_po0_cut1729_sdte1,2025-11-02 11:00:00,110391.5,0.365033184834985,392.09045599,196.89463032,26.75265769,2.1797834,-6.55560367073932,1.6479793526154998,-4.211248675,-8.24157174029446
2,q100_pr1_tp20_ddnone_off1600_po0_cut1729_sdte1,2025-11-02 12:00:00,110375.0,0.35003182107464315,391.87552108,198.02542751,17.97957389,1.78776295,-6.647189898739317,0.7314689276154998,-5.219345327999996,-10.214454732498714
2,q100_pr1_tp20_ddnone_off1600_po0_cut1729_sdte1,2025-11-02 13:00:00,110496.0,0.4600418219838167,414.09828032,194.46228945,20.24766264,1.46768857,-8.513152016739319,0.9262703646154997,-6.890506008999999,-13.484978917827398
2,q100_pr1_tp20_ddnone_off1600_po0_cut1729_sdte1,2025-11-02 14:00:00,110756.0,0.6964269479043549,542.18765989,171.33612515,34.07538702,0.73260462,-19.00947354373931,2.2355344076155,-16.077563492999992,-31.4643952809789
