basket_id,arm,ts_ist,spot,spot_move_pct_from_entry,short_call_mark,short_put_mark,prot_call_mark,prot_put_mark,shorts_mtm,protection_mtm,net_mtm_cost_adjusted,pct_of_net_credit
1,q100_pr0_tp30_dd10_off2000_po0_cut1729_sdte1_emfixed_e0900,2025-11-01 09:00:00,110019.5,0.0,34.88725766,34.49782571,nan,nan,-0.3929716513975031,0.0,0.0,0.0
1,q100_pr0_tp30_dd10_off2000_po0_cut1729_sdte1_emfixed_e0900,2025-11-01 10:00:00,110285.5,0.24177532164752613,51.02424645,26.44400428,nan,nan,-1.2012883873975029,0.0,-0.8083167359999998,-12.349128495115853
1,q100_pr0_tp30_dd10_off2000_po0_cut1729_sdte1_emfixed_e0900,2025-11-01 11:00:00,110124.5,0.09543762696612873,39.04202656,27.93898283,nan,nan,-0.15256425339750235,0.0,0.24040739800000077,3.672844711554343
1,q100_pr0_tp30_dd10_off2000_po0_cut1729_sdte1_emfixed_e0900,2025-11-01 12:00:00,110008.5,-0.009998227586927772,44.58141154,33.49973033,nan,nan,-1.2625775013975022,0.0,-0.8696058499999991,-13.285478208574954
1,q100_pr0_tp30_dd10_off2000_po0_cut1729_sdte1_emfixed_e0900,2025-11-01 13:00:00,110182.5,0.14815555424265697,65.08877526,35.68718942,nan,nan,-3.5320597823975035,0.0,-3.1390881310000003,-47.95768906016079
1,q100_pr0_tp30_dd10_off2000_po0_cut1729_sdte1_emfixed_e0900,2025-11-01 14:00:00,110144.0,0.11316175768840978,58.24184713,34.19933175,nan,nan,-2.6985812023975027,0.0,-2.3056095509999994,-35.224148327995735
1,q100_pr0_tp30_dd10_off2000_po0_cut1729_sdte1_emfixed_e0900,2025-11-01 15:00:00,110116.0,0.08771172383077545,66.19184537,40.04356274,nan,nan,-4.078004125397502,0.0,-3.6850324739999984,-56.2984007423801
1,q100_pr0_tp30_dd10_off2000_po0_cut1729_sdte1_emfixed_e0900,2025-11-01 16:00:00,109977.5,-0.03817505078645149,53.92593171,45.51992907,nan,nan,-3.3990493923975036,0.0,-3.0060777410000004,-45.92561138053265
1,q100_pr0_tp30_dd10_off2000_po0_cut1729_sdte1_emfixed_e0900,2025-11-01 17:00:00,110001.5,-0.016360736051336353,52.95823232,38.24328829,nan,nan,-2.574615375397503,0.0,-2.1816437239999997,-33.330249737943156
1,q100_pr0_tp30_dd10_off2000_po0_cut1729_sdte1_emfixed_e0900,2025-11-01 17:29:00,110108.0,0.08044028558573707,70.52585209,30.53186848,nan,nan,-3.560235371397503,0.0,-3.16726372,-48.38814404579969
