basket_id,arm,ts_ist,spot,spot_move_pct_from_entry,short_call_mark,short_put_mark,prot_call_mark,prot_put_mark,shorts_mtm,protection_mtm,net_mtm_cost_adjusted,pct_of_net_credit
1,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-01 09:00:00,110019.5,0.0,34.88725766,34.49782571,10.08786409,1.33930282,-0.3929716513975031,-0.19415784056083638,0.0,0.0
1,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-01 09:11:00,110243.0,0.20314580597075974,49.75950081,24.39596359,15.49691752,1.09528442,-0.8700097543975026,1.3553526684391637,1.0724724060000006,36.68793959122662
2,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-02 09:00:00,109990.0,0.0,266.93782384,262.78751294,6.19098459,5.59419372,-0.6296287177393197,-0.20024077615350153,0.0,0.0
2,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-02 10:00:00,110085.5,0.08682607509773616,310.62013612,252.96014857,11.54153491,5.44495152,-4.0151235087393164,1.3601516598464982,-1.8251023549999963,-3.7548052724185155
2,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-02 11:00:00,110391.5,0.365033184834985,392.09045599,196.89463032,26.75265769,2.1797834,-6.55560367073932,4.943938057846498,-0.781796119,-1.608398664072481
2,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-02 12:00:00,110375.0,0.35003182107464315,391.87552108,198.02542751,17.97957389,1.78776295,-6.647189898739317,2.1944067828464986,-3.6229136219999964,-7.453464257571721
2,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-02 13:00:00,110496.0,0.4600418219838167,414.09828032,194.46228945,20.24766264,1.46768857,-8.513152016739319,2.7788110938464987,-4.904471428999999,-10.090028720627673
2,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-02 13:45:00,110748.5,0.6896081461951087,523.69770237,179.27674752,34.86887394,0.72630542,-17.954540028739316,6.942759538846499,-10.181910995999997,-20.94736932772021
3,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-03 09:00:00,108043.0,0.0,414.97591427,411.52930081,84.61608776,189.82548453,-0.6097744900562476,-2.114580097513978,0.0,-0.0
3,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-03 09:02:00,108017.5,-0.0236017141323362,409.62713997,415.85761464,88.35778796,204.56035168,-0.5077284430562486,3.428390107486017,5.645016251999993,-234.5927386432442
4,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-04 09:00:00,106874.0,0.0,369.9628432,367.3348697,32.72065316,21.78348287,-0.5439594677690195,-0.9260742786524041,0.0,0.0
4,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-04 10:00:00,106914.0,0.03742725078129386,372.78054921,325.29363264,29.65570204,15.69401139,3.3783936372309826,-3.6724010586524027,1.1760263250000031,2.1034840743136063
4,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-04 10:56:00,105601.5,-1.190654415479911,182.08279268,664.78986918,1.93806531,126.635335,-11.501454363769017,21.294705005347595,11.263284388,20.1459260145584
5,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-05 09:00:00,102043.0,0.0,650.26274575,647.56442009,156.94402928,677.15993876,-0.8156035281077494,-1.836287032739031,0.0,-0.0
5,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-05 09:01:00,101904.5,-0.13572709544015757,616.01140283,686.05926018,139.66179607,747.10588546,-1.2399532451077446,13.962827014260949,15.374764329999987,-12.489617237390549
6,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-06 09:00:00,103660.0,0.0,315.62819585,313.43005652,30.97612858,51.85879648,-0.46410315150578757,-1.4074398579576104,0.0,0.0
6,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-06 09:44:00,103774.0,0.10997491800115763,355.49951618,306.57091739,28.57272391,31.21129295,-3.7653212715057864,-8.322712317957611,-10.216490579999999,-28.234981539427054
7,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-07 09:00:00,102198.0,0.0,385.39432361,391.86656844,74.83473179,29.42256291,-0.5734432831673986,-1.7714251801076322,0.0,0.0
7,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-07 10:00:00,101903.5,-0.2881661089258107,292.65335054,431.26598014,28.88896615,27.11836349,4.760712853832598,-16.246414698107632,-9.140833381000006,-20.72561826603054
7,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-07 11:00:00,102288.5,0.0885535920468111,342.67143586,336.61951393,39.79895416,8.40580871,9.223550942832606,-18.587184729107634,-7.018765322999997,-15.914112501571086
7,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-07 11:55:00,102294.0,0.09393530206070569,344.68349295,326.83516073,29.62426655,5.77012629,10.000780553832602,-22.43029573810763,-10.084646720999999,-22.86558889933041
8,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-08 09:00:00,102974.0,0.0,54.28007641,55.28749876,8.71623143,8.44982399,-0.6205505400140723,-0.2916667164787952,0.0,0.0
8,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-08 09:16:00,102702.0,-0.2641443471167479,40.17443692,70.41404651,4.34259345,18.15654777,-0.7226413660140729,1.308259023521204,1.4978349139999985,30.601010922056293
9,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-09 09:00:00,101564.0,0.0,242.50294213,242.32499486,7.32133478,13.57105652,-0.5762639071538131,-0.3549805136223395,0.0,0.0
9,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-09 10:00:00,102052.5,0.48097751171675,342.27537396,181.53625661,18.26463416,2.04901024,-4.474633265153816,-0.5286045836223399,-4.0719934280000025,-9.863409576477643
9,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-09 11:00:00,101875.5,0.30670316253790714,306.25385291,198.77402889,8.28941366,2.42403578,-2.596258388153811,-3.40866307162234,-5.073677038999999,-12.289743482962049
9,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-09 12:00:00,101822.0,0.2540270174471269,277.96577987,202.08230179,3.79102799,1.55893102,-0.09827837415381291,-5.017710200622339,-4.184744154,-10.136520673105665
9,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-09 13:00:00,101753.5,0.1865818597140719,260.9058446,200.71494298,2.31061737,4.51394172,1.744451033846187,-4.575330176622339,-1.8996347219999992,-4.601401166304688
9,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-09 14:00:00,101954.0,0.38399432869914535,280.39913331,167.64691167,2.2149871,0.58845395,3.1019252938461843,-5.78166558862234,-1.7484958740000023,-4.235304219661736
9,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-09 14:48:00,102037.0,0.46571619865306607,335.47270603,199.51733866,2.14079584,0.71671393,-5.592474677153811,-5.7654449726223405,-10.426675229,-25.25607423562393
10,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-10 09:00:00,105952.0,0.0,528.98535204,499.47450453,93.08926188,62.99041807,-0.7587714791643464,-2.6519341017062694,0.0,0.0
10,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-10 09:46:00,105963.0,0.010382059800664452,505.25382498,465.94163392,58.98855674,43.299589,4.9676682878356475,-18.78939436470627,-10.411020496000006,-19.78853485597266
11,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-11 09:00:00,106677.0,0.0,282.89323684,276.22224003,150.21034084,22.50985389,-0.6645616819270004,-0.9180802938759797,0.0,0.0
11,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-11 09:01:00,106771.0,0.08811646371757736,298.84210478,258.11519665,168.89799773,18.82773698,-0.44874413792699674,3.5835817001240207,4.7174795380000045,187.73442988950686
12,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-12 09:00:00,103278.0,0.0,299.49902707,299.4470022,29.39900267,23.82357265,-0.7119040646548229,-0.9042994098716346,-8.881784197001252e-16,-2.0991355938946525e-15
12,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-12 10:00:00,103153.5,-0.1205484227037704,271.10831465,311.77832281,14.91645747,21.60349141,0.8940351163451736,-5.915087341871635,-3.4048487510000047,-8.04707595514984
12,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-12 11:00:00,103322.0,0.04260345862623211,289.5387893,265.95028272,13.98994236,8.79960862,3.6337916603451736,-10.034206711871633,-4.784211577000004,-11.307084913630625
12,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-12 12:00:00,103482.5,0.19800925656964696,295.81699375,234.21538814,12.72270432,2.94949209,6.179460673345179,-12.169413082871635,-4.373748934999998,-10.33699070431944
12,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-12 13:00:00,103382.5,0.10118321423730127,263.34043803,236.74880001,4.93213665,2.47042283,9.17377505834518,-14.650304161871635,-3.8603256289999965,-9.123557555691997
12,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-12 14:00:00,103796.0,0.5015588992815507,319.37342709,163.72077674,7.76541911,0.76364445,10.873278479345178,-14.312352937871633,-1.8228709839999988,-4.308203487857866
12,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-12 14:50:00,104987.0,1.6547570634597881,798.28156278,80.94993923,177.35487343,0.4506148,-28.740451338654818,36.47057446312837,9.346326599000008,22.089263149119613
13,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-13 09:00:00,102395.0,0.0,420.91423837,424.91308921,81.33488196,42.838919,-0.6240298523716092,-2.1098245294313918,8.881784197001252e-16,1.9915770923505973e-15
13,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-13 10:00:00,102028.5,-0.35792763318521414,310.20596235,501.0731947,33.23134468,48.23511106,2.8307872006283965,-14.922028095431392,-9.357386512999994,-20.982221826390763
13,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-13 10:12:00,102012.5,-0.37355339616192196,307.31912379,497.52923531,30.00904093,47.05781576,3.473866995628395,-16.241907810431393,-10.034186432999995,-22.499821428992913
14,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-14 09:00:00,99264.5,0.0,586.03340363,585.39457697,85.62422166,91.07221636,-0.8642497185439424,-3.0022313589147442,0.0,0.0
14,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-14 10:00:00,98747.0,-0.5213344146195266,422.1374162,707.96912786,25.44929942,138.29758809,3.2678939354560548,-6.887096511914743,0.24727850099999849,0.41030235281394056
14,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-14 10:02:00,98173.0,-1.0995874658110403,302.17618887,920.41860839,8.64498058,285.13054099,-5.980931384543943,32.121493706085246,30.007043398999993,49.78985418388555
15,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-15 09:00:00,96635.5,0.0,78.90771232,75.46824852,25.29558129,275.46858605,-0.8743287940416451,-1.4120561592549925,0.0,-0.0
15,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-15 09:01:00,96554.0,-0.084337536412602,68.57050546,83.03313372,21.11539885,315.57293226,-0.5970966280416449,9.365192971745012,11.054481297000004,-14.341933746880471
16,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-16 09:00:00,95774.0,0.0,282.13701028,283.49672518,11.61510737,5.37883355,-0.6723092494170942,-0.2887423363666988,0.0,0.0
16,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-16 10:00:00,95766.0,-0.008352997682043143,272.11243473,264.12019132,7.7945888,3.19824775,2.267801691582906,-2.089073647366699,1.1397796299999996,2.256804367179843
16,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-16 11:00:00,95838.0,0.06682398145634515,284.79174728,246.5275064,8.05502865,2.22774634,2.759138928582911,-2.3020921153666984,1.4180983990000051,2.8078854681355865
16,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-16 12:00:00,95934.5,0.16758201599599057,304.69191368,241.40560832,5.0557577,1.69569376,1.281312096582906,-3.3614891743666986,-1.1191254919999993,-2.2159084364123
16,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-16 13:00:00,95860.5,0.09031678743709148,290.12983352,244.34340838,2.22266398,1.07842488,2.443740106582911,-4.396597954366699,-0.9918062619999954,-1.963811814638156
16,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-16 14:00:00,95966.5,0.20099400672416312,297.16788825,215.56929355,1.93113477,0.41688516,4.617346116582911,-4.6825186333666995,0.8958790690000047,1.7738725470854597
16,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-16 15:00:00,96030.5,0.2678179881805083,352.12393449,237.62649038,1.97375819,0.59354091,-3.0839781904170938,-4.616734882366699,-6.739661487,-13.344770407219332
16,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-16 15:21:00,96393.5,0.646835258003216,443.67802322,186.04267641,2.8656404,0.36568617,-7.081005666417093,-4.417526641366699,-10.537480721999998,-20.86458810681062
17,q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2025-11-17 09:00:00,95469.0,0.0,599.62345103,595.09739124,141.35408219,110.52004114,-0.8814345984305192,-0.8981287298884382,0.0,0.0
