arm,basket_id,entry_ts_ist,exit_ts_ist,hold_hours,entry_spot,exit_spot,atm_strike,short_call_strike,short_put_strike,prot_call_strike,prot_put_strike,prot_call_otm_pts,prot_put_otm_pts,exact_strike_available,strike_gap_pts,qty_short,qty_protection,protection_ratio,short_dte,short_call_symbol,short_call_side,short_call_qty,short_call_entry_mark,short_call_entry_fill,short_call_entry_slip_pct,short_call_entry_fee,short_call_exit_mark,short_call_exit_fill,short_call_exit_fee,short_call_expired_flag,short_call_leg_pnl_usd,short_put_symbol,short_put_side,short_put_qty,short_put_entry_mark,short_put_entry_fill,short_put_entry_slip_pct,short_put_entry_fee,short_put_exit_mark,short_put_exit_fill,short_put_exit_fee,short_put_expired_flag,short_put_leg_pnl_usd,prot_call_symbol,prot_call_side,prot_call_qty,prot_call_entry_mark,prot_call_entry_fill,prot_call_entry_slip_pct,prot_call_entry_fee,prot_call_exit_mark,prot_call_exit_fill,prot_call_exit_fee,prot_call_expired_flag,prot_call_leg_pnl_usd,prot_put_symbol,prot_put_side,prot_put_qty,prot_put_entry_mark,prot_put_entry_fill,prot_put_entry_slip_pct,prot_put_entry_fee,prot_put_exit_mark,prot_put_exit_fill,prot_put_exit_fee,prot_put_expired_flag,prot_put_leg_pnl_usd,short_credit,long_debit,net_credit,entry_drag,target_pct,target_usd,target_usd_absolute,stop_usd,stop_usd_absolute,short_premium_entry_points,mae_usd,net_theta_entry,shorts_pnl,protection_pnl,gross_usd,fees_usd,slippage_usd,net_usd,exit_reason,entry_mode,entry_time_ist,vwap_mid_at_entry,swing_high,swing_low,swing_high_vwap,swing_low_vwap,bars_since_day_reset,signals_found_today,signal_rank_used
q100_pr0_tp40_ddnone_off2000_po0_cut1729_sdte1_emfixed_e1500,137,2026-03-18 15:00:00,2026-03-18 17:29:00,2.4833333333333334,74140.5,72930.5,74200.0,76600.0,71600.0,,,nan,nan,0,0.0,100,0,0.0,1,C-BTC-76600-190326,sell,100,108.65393747,107.36248254842852,1.188594681097551,0.4434070529250098,44.70471692,47.23662804268751,0.19508727381629942,0,6.012585450574101,P-BTC-71600-190326,sell,100,108.50454398,107.21486474150456,1.188594681097551,0.44279739138241386,358.50739005,361.15236623358015,0.8603734000000001,0,-25.393750149207563,,,0,,,,,,,,0,,,,0,,,,,,,,0,,21.45773472899331,0,21.45773472899331,-1.144317860314116,40.0,8.583093891597324,8.583093891597324,,,217.15848145,-19.552266664,34.80205660924892,-19.381164698633462,0.0,-19.381164698633462,1.9416651181237232,0.7758021466334555,-21.322829816757185,TIME_CUTOFF,fixed,2026-03-18 15:00:00,,,,,,0,0,0
q100_pr0_tp40_ddnone_off2000_po0_cut1729_sdte1_emfixed_e1500,138,2026-03-19 15:00:00,2026-03-19 17:29:00,2.4833333333333334,70312.0,69907.0,70400.0,72000.0,68500.0,,,nan,nan,0,0.0,100,0,0.0,1,C-BTC-72000-200326,sell,100,185.97958538,183.76904192024602,1.188594681097551,0.7589661431306162,137.70465231,139.34140248298053,0.5754799922547096,0,4.44276394372655,P-BTC-68500-200326,sell,100,253.90122504,250.88336858393305,1.188594681097551,0.8296816,348.06648739,350.63443325387897,0.8252094,0,-9.975106466994593,,,0,,,,,,,,0,,,,0,,,,,,,,0,,43.46524105041791,0,43.46524105041791,-2.1114877347127106,40.0,17.386096420167164,17.386096420167164,,,439.88081042,-5.267474237999997,50.767042511129205,-5.532342523268043,0.0,-5.532342523268043,2.9893371353853255,0.9433095952680419,-8.521679658653369,TIME_CUTOFF,fixed,2026-03-19 15:00:00,,,,,,0,0,0
q100_pr0_tp40_ddnone_off2000_po0_cut1729_sdte1_emfixed_e1500,139,2026-03-20 15:00:00,2026-03-20 17:29:00,2.4833333333333334,70502.5,70482.5,70600.0,72200.0,68400.0,,,nan,nan,0,0.0,100,0,0.0,1,C-BTC-72200-210326,sell,100,165.47415646,163.5073394377254,1.188594681097551,0.6752853118778058,158.39170617,160.27434156483628,0.661933030662774,0,0.3232997872889115,P-BTC-68400-210326,sell,100,165.02597507,163.0644851078886,1.188594681097551,0.6734563234955799,207.0764043,209.53770342731787,0.8312746000000001,0,-4.647321831942927,,,0,,,,,,,,0,,,,0,,,,,,,,0,,32.6571824545614,0,32.6571824545614,-1.7415723338119844,40.0,13.062872981824562,13.062872981824562,,,330.50013153,-10.797390917000003,42.85422228432961,-4.324022044654015,0.0,-4.324022044654015,2.84194926603616,0.8272241506540128,-7.165971310690175,TIME_CUTOFF,fixed,2026-03-20 15:00:00,,,,,,0,0,0
q100_pr0_tp40_ddnone_off2000_po0_cut1729_sdte1_emfixed_e1500,140,2026-03-21 15:00:00,2026-03-21 17:29:00,2.4833333333333334,70562.0,70649.5,70600.0,72000.0,69000.0,,,nan,nan,0,0.0,100,0,0.0,1,C-BTC-72000-220326,sell,100,22.31658172,21.052652421927338,5.6636330506653465,0.08694745450255992,26.07158418,27.548183038450517,0.11377399594880067,0,-0.649553061652318,P-BTC-69000-220326,sell,100,22.05785939,20.80858317531867,5.6636330506653465,0.08593944851406611,21.95967086,23.203386036644286,0.0958299843313409,0,-0.23948028613256156,,,0,,,,,,,,0,,,,0,,,,,,,,0,,4.186123559724601,0,4.186123559724601,-0.42420745429202517,40.0,1.6744494238898406,1.6744494238898406,,,44.37444111,-0.7002495920000003,9.549733625374849,-0.8890333477848795,0.0,-0.8890333477848795,0.3824908832967676,0.5233519547848797,-1.271524231081647,TIME_CUTOFF,fixed,2026-03-21 15:00:00,,,,,,0,0,0
q100_pr0_tp40_ddnone_off2000_po0_cut1729_sdte1_emfixed_e1500,141,2026-03-22 15:00:00,2026-03-22 17:29:00,2.4833333333333334,68644.0,68225.0,68600.0,70400.0,66400.0,,,nan,nan,0,0.0,100,0,0.0,1,C-BTC-70400-230326,sell,100,191.67689672,189.39863532069322,1.188594681097551,0.7822163638744629,124.74876649,126.23152369323495,0.5213361928530604,0,6.316711162745827,P-BTC-66400-230326,sell,100,187.60194873,185.37212194575986,1.188594681097551,0.7655868636359883,265.40942663,268.56406895805566,0.8045594,0,-8.31919470122958,,,0,,,,,,,,0,,,,0,,,,,,,,0,,37.47707572664531,0,37.47707572664531,-1.9986120458651444,40.0,14.990830290658124,14.990830290658124,,,379.27884545,-1.5820381979999982,47.83245533571821,-2.0024835384837534,0.0,-2.0024835384837534,2.873698820363512,0.9145487714837558,-4.876182358847265,TIME_CUTOFF,fixed,2026-03-22 15:00:00,,,,,,0,0,0
q100_pr0_tp40_ddnone_off2000_po0_cut1729_sdte1_emfixed_e1500,142,2026-03-23 15:00:00,2026-03-23 17:29:00,2.4833333333333334,68193.0,70048.5,68200.0,69800.0,66000.0,,,nan,nan,0,0.0,100,0,0.0,1,C-BTC-69800-240326,sell,100,266.90677047,263.7343307927043,1.188594681097551,0.8046774,1089.08595958,1095.27304795565,0.8272390000000001,0,-83.15387171629459,P-BTC-66000-240326,sell,100,269.68412113,266.4786700104841,1.188594681097551,0.8046774,97.8573781,103.39966090858616,0.4270405995524609,0,16.307900910189797,,,0,,,,,,,,0,,,,0,,,,,,,,0,,53.021300080318845,0,53.021300080318845,-2.2471438796811585,40.0,21.208520032127538,21.208520032127538,,,536.5908916000001,-133.95263903300003,59.617070127762275,-66.84597080610479,0.0,-66.84597080610479,2.8636343995524607,1.8107261981047826,-69.70960520565725,TIME_CUTOFF,fixed,2026-03-23 15:00:00,,,,,,0,0,0
q100_pr0_tp40_ddnone_off2000_po0_cut1729_sdte1_emfixed_e1500,143,2026-03-24 15:00:00,2026-03-24 17:29:00,2.4833333333333334,70975.0,71082.0,71000.0,73200.0,68600.0,,,nan,nan,0,0.0,100,0,0.0,1,C-BTC-73200-250326,sell,100,140.18838458,138.52211289736553,1.188594681097551,0.5720963262661197,152.33836473,154.14905043045178,0.636635578277766,0,-1.562693753308625,P-BTC-68600-250326,sell,100,132.88729984,131.3078084622476,1.188594681097551,0.5423012489490826,117.01376842,118.40458784759194,0.48901094781055476,0,1.2903220614655666,,,0,,,,,,,,0,,,,0,,,,,,,,0,,26.982992135961315,0,26.982992135961315,-1.4389738812538875,40.0,10.793196854384526,10.793196854384526,,,273.07568442,-2.215450035000002,39.86050250145833,-0.2723716918430583,0.0,-0.2723716918430583,2.240044101303523,0.644726818843057,-2.512415793146581,TIME_CUTOFF,fixed,2026-03-24 15:00:00,,,,,,0,0,0
q100_pr0_tp40_ddnone_off2000_po0_cut1729_sdte1_emfixed_e1500,144,2026-03-25 15:00:00,2026-03-25 17:29:00,2.4833333333333334,71284.5,71691.0,71200.0,73200.0,69200.0,,,nan,nan,0,0.0,100,0,0.0,1,C-BTC-73200-260326,sell,100,159.2964374,157.4030484178857,1.188594681097551,0.650074589965868,203.43013824,205.84809804287002,0.8455526000000001,0,-4.844504962498431,P-BTC-69200-260326,sell,100,155.27890334,153.43326655403413,1.188594681097551,0.633679390868161,112.06851849,113.40055893995697,0.4683443084220223,0,4.003270761407717,,,0,,,,,,,,0,,,,0,,,,,,,,0,,31.083631497191988,0,31.083631497191988,-1.6576565576420443,40.0,12.433452598876796,12.433452598876796,,,314.57534074,-4.722405270000003,42.13053010849205,-0.8412342010907139,0.0,-0.8412342010907139,2.5976508892560513,0.7489026020907148,-3.438885090346765,TIME_CUTOFF,fixed,2026-03-25 15:00:00,,,,,,0,0,0
q100_pr0_tp40_ddnone_off2000_po0_cut1729_sdte1_emfixed_e1500,145,2026-03-26 15:00:00,2026-03-26 17:29:00,2.4833333333333334,69874.5,69212.5,69800.0,72000.0,67500.0,,,nan,nan,0,0.0,100,0,0.0,1,C-BTC-72000-270326,sell,100,145.25957716,143.53302955209142,1.188594681097551,0.5927914120501376,86.09387067,90.96991158386321,0.3757057348413551,0,5.256311796822821,P-BTC-67500-270326,sell,100,136.43434604,134.81269465977834,1.188594681097551,0.5567764289448845,241.07340958,243.9387953038084,0.8171087000000001,0,-10.912610064403006,,,0,,,,,,,,0,,,,0,,,,,,,,0,,27.834572421186976,0,27.834572421186976,-1.4843877398080458,40.0,11.133828968474791,11.133828968474791,,,281.6939232,-4.547335705000001,40.44291291581738,-5.656298267580185,0.0,-5.656298267580185,2.3423822758363775,1.1089625625801844,-7.998680543416563,TIME_CUTOFF,fixed,2026-03-26 15:00:00,,,,,,0,0,0
q100_pr0_tp40_ddnone_off2000_po0_cut1729_sdte1_emfixed_e1500,146,2026-03-27 15:00:00,2026-03-27 17:29:00,2.4833333333333334,67888.5,66669.5,67800.0,69400.0,66000.0,,,nan,nan,0,0.0,100,0,0.0,1,C-BTC-69400-280326,sell,100,204.92133,202.48564597118565,1.188594681097551,0.8010843000000001,79.23687983,83.72456594436787,0.3457824573502393,0,11.876108002681779,P-BTC-66000-280326,sell,100,209.97391974,207.47818089827834,1.188594681097551,0.8010843000000001,534.90038323,538.846741976005,0.7867001000000001,0,-33.136856107772665,,,0,,,,,,,,0,,,,0,,,,,,,,0,,40.996382686946404,0,40.996382686946404,-2.0953108870536044,40.0,16.39855307477856,16.39855307477856,,,414.89524974000005,-34.17656802999999,48.35942665883158,-21.260748105090887,0.0,-21.260748105090887,2.7346511573502394,1.336546773090889,-23.995399262441126,TIME_CUTOFF,fixed,2026-03-27 15:00:00,,,,,,0,0,0
q100_pr0_tp40_ddnone_off2000_po0_cut1729_sdte1_emfixed_e1500,147,2026-03-28 15:00:00,2026-03-28 15:42:00,0.7,66323.0,66322.5,66400.0,68400.0,63600.0,,,nan,nan,0,0.0,100,0,0.0,1,C-BTC-68400-290326,sell,100,13.95873758,13.168165904963475,5.6636330506653465,0.05438452518749916,8.82838565,9.328393017513596,0.03852626316233116,0,0.38397728874498793,P-BTC-63600-290326,sell,100,13.96875957,13.177620286225501,5.6636330506653465,0.054423571782111324,8.1469724,8.608387021474984,0.03555263839869169,0,0.45692332647505174,,,0,,,,,,,,0,,,,0,,,,,,,,0,,2.634578619118898,0,2.634578619118898,-0.26697919285071275,40.0,1.0538314476475592,1.0538314476475592,,,27.92749715,0.0,7.497459647515745,0.8409006152200397,0.0,0.8409006152200397,0.18288699853063334,0.25431329477996045,0.6580136166894064,TARGET,fixed,2026-03-28 15:00:00,,,,,,0,0,0
q100_pr0_tp40_ddnone_off2000_po0_cut1729_sdte1_emfixed_e1500,148,2026-03-29 15:00:00,2026-03-29 17:29:00,2.4833333333333334,66665.0,66815.5,66600.0,68800.0,63600.0,,,nan,nan,0,0.0,100,0,0.0,1,C-BTC-68800-300326,sell,100,69.40795471,65.4769428472536,5.6636330506653465,0.27041977395915734,57.15012649,60.386899942384694,0.24939789676204882,0,0.5090042904868902,P-BTC-63600-300326,sell,100,65.11192295,61.424222561880036,5.6636330506653465,0.2536820391805646,55.19443569,58.32044599186707,0.24086344194641102,0,0.3103776570012968,,,0,,,,,,,,0,,,,0,,,,,,,,0,,12.690116540913364,0,12.690116540913364,-1.285973038226358,40.0,5.076046616365346,5.076046616365346,,,134.51987766,0.0,24.841779939006813,0.819381947488187,0.0,0.819381947488187,1.0143631518481817,1.3981496005118124,-0.19498120435999466,TIME_CUTOFF,fixed,2026-03-29 15:00:00,,,,,,0,0,0
q100_pr0_tp40_ddnone_off2000_po0_cut1729_sdte1_emfixed_e1500,149,2026-03-30 15:00:00,2026-03-30 17:29:00,2.4833333333333334,67467.5,67645.5,67400.0,69200.0,65000.0,,,nan,nan,0,0.0,100,0,0.0,1,C-BTC-69200-310326,sell,100,113.49518629,112.1461885424553,1.188594681097551,0.46316375868034043,132.20235264,133.77370277176485,0.5524853924473888,0,-2.162751422930954,P-BTC-65000-310326,sell,100,114.23605808,112.87825436976561,1.188594681097551,0.466187190547132,71.76997707,75.83476521179146,0.3131975803246988,0,3.704348915797415,,,0,,,,,,,,0,,,,0,,,,,,,,0,,22.50244429122209,0,22.50244429122209,-1.2000310950053819,40.0,9.000977716488837,9.000977716488837,,,227.73124437,0.0,34.05309977186367,1.5415974928664613,0.0,1.5415974928664613,1.79503392199956,0.834293973133542,-0.2534364291330986,TIME_CUTOFF,fixed,2026-03-30 15:00:00,,,,,,0,0,0
q100_pr0_tp40_ddnone_off2000_po0_cut1729_sdte1_emfixed_e1500,150,2026-03-31 15:00:00,2026-03-31 17:29:00,2.4833333333333334,66440.0,66712.5,66400.0,68000.0,64400.0,,,nan,nan,0,0.0,100,0,0.0,1,C-BTC-68000-010426,sell,100,163.48236637,161.53922365879376,1.188594681097551,0.6671569937108184,163.48236637,165.42550908120623,0.6832073525053819,0,-0.38862854224124704,P-BTC-64400-010426,sell,100,161.66493705,159.74339620702398,1.188594681097551,0.6597402263350092,161.66493705,163.586477892976,0.6756121536979911,0,-0.38430816859520295,,,0,,,,,,,,0,,,,0,,,,,,,,0,,32.12826198658178,0,32.12826198658178,-1.7133655754640524,40.0,12.85130479463271,12.85130479463271,,,325.14730341999996,0.0,41.62765108244966,-0.77293671083645,0.0,-0.77293671083645,2.6857167262492005,0.77293671083645,-3.4586534370856503,TIME_CUTOFF,fixed,2026-03-31 15:00:00,,,,,,0,0,0
q100_pr0_tp40_dd10_off2000_po0_cut1729_sdte1_emfixed_e0900,1,2025-11-01 09:00:00,2025-11-01 17:29:00,8.483333333333333,110019.5,110108.5,110000.0,112000.0,107600.0,,,nan,nan,0,0.0,100,0,0.0,1,C-BTC-112000-021125,sell,100,34.88725766,32.91137140469746,5.6636330506653465,0.13592396390140055,70.52585209,74.5201775582326,0.30776833331550063,0,-4.1608806153535145,P-BTC-107600-021125,sell,100,34.49782571,32.54399545132751,5.6636330506653465,0.13440670121398263,30.53186848,32.261081474218955,0.1332382664885243,0,0.028291397710855648,,,0,,,,,,,,0,,,,0,,,,,,,,0,,6.545536685602498,0,6.545536685602498,-0.6633023165128863,40.0,2.618214674240999,2.618214674240999,-10.0,-10.0,69.38508337,-4.136372946000001,11.96562737190679,-4.132589217642659,0.0,-4.132589217642659,0.7113372649194081,0.965325497642659,-4.8439264825620665,TIME_CUTOFF,fixed,2025-11-01 09:00:00,,,,,,0,0,0
q100_pr0_tp40_dd10_off2000_po0_cut1729_sdte1_emfixed_e0900,2,2025-11-02 09:00:00,2025-11-02 12:18:00,3.3,109990.0,110661.5,110000.0,111600.0,108400.0,,,nan,nan,0,0.0,100,0,0.0,1,C-BTC-111600-031125,sell,100,266.93782384,263.76501506400024,1.188594681097551,1.089349512214321,473.81939389,477.3151126588171,1.3058057,0,-21.35500975948169,P-BTC-108400-031125,sell,100,262.78751294,259.6640345386066,1.188594681097551,1.0724124626444453,164.14800483,166.09905928453713,0.6859891148451384,0,9.356497525406946,,,0,,,,,,,,0,,,,0,,,,,,,,0,,52.34290496026068,0,52.34290496026068,-2.7913906925980863,40.0,20.937161984104275,20.937161984104275,-10.0,-10.0,529.72533678,-10.824206193999999,45.729602204422285,-11.998512234074743,0.0,-11.998512234074743,4.153556789703905,1.1743060400747427,-16.152069023778648,STOPLOSS,fixed,2025-11-02 09:00:00,,,,,,0,0,0
q100_pr0_tp40_dd10_off2000_po0_cut1729_sdte1_emfixed_e0900,3,2025-11-03 09:00:00,2025-11-03 17:29:00,8.483333333333333,108043.0,107759.5,108000.0,110000.0,106000.0,,,nan,nan,0,0.0,100,0,0.0,1,C-BTC-110000-041125,sell,100,414.97591427,411.9143277017274,0.7377745220848071,1.2749074000000002,215.35349899,217.9131792245526,0.8999814301974024,0,19.400114847717482,P-BTC-106000-041125,sell,100,411.52930081,408.4931424777101,0.7377745220848071,1.2749074000000002,341.1021547,343.61871949165896,1.2714323,0,6.487442298605112,,,0,,,,,,,,0,,,,0,,,,,,,,0,,82.04074701794376,0,82.04074701794376,-3.159589290056248,40.0,32.8162988071775,32.8162988071775,-10.0,-10.0,826.50521508,-4.454639376999998,66.47122399270918,25.887557146322592,0.0,25.887557146322592,4.721228530197403,1.1173989926774028,21.16632861612519,TIME_CUTOFF,fixed,2025-11-03 09:00:00,,,,,,0,0,0
q100_pr0_tp40_dd10_off2000_po0_cut1729_sdte1_emfixed_e0900,4,2025-11-04 09:00:00,2025-11-04 10:56:00,1.9333333333333333,106874.0,105601.5,106800.0,108800.0,104400.0,,,nan,nan,0,0.0,100,0,0.0,1,C-BTC-108800-051125,sell,100,369.9628432,367.23335160168983,0.7377745220848071,1.2611132000000003,182.08279268,184.24701906898838,0.7609401887549221,0,18.298633253270147,P-BTC-104400-051125,sell,100,367.3348697,364.62476662062,0.7377745220848071,1.2611132000000003,664.78986918,668.9676593898587,1.2460977000000002,0,-30.43428927692387,,,0,,,,,,,,0,,,,0,,,,,,,,0,,73.18581182223099,0,73.18581182223099,-3.06618586776902,40.0,29.274324728892395,29.274324728892395,-10.0,-10.0,737.2977129000001,-10.957494895999998,63.28689944189472,-12.135656023653723,0.0,-12.135656023653723,4.529264288754923,1.1781611276537263,-16.664920312408647,STOPLOSS,fixed,2025-11-04 09:00:00,,,,,,0,0,0
q100_pr0_tp40_dd10_off2000_po0_cut1729_sdte1_emfixed_e0900,5,2025-11-05 09:00:00,2025-11-05 15:00:00,6.0,102043.0,101839.5,102000.0,104000.0,99600.0,,,nan,nan,0,0.0,100,0,0.0,1,C-BTC-104000-061125,sell,100,650.26274575,646.1762494615095,0.6284377069421756,1.2041074,356.77188948,359.40406158254405,1.2017061000000002,0,28.67721878789655,P-BTC-99600-061125,sell,100,647.56442009,643.494881097413,0.6284377069421756,1.2041074,422.83610968,425.9556867673936,1.2017061000000002,0,21.75391943300194,,,0,,,,,,,,0,,,,0,,,,,,,,0,,128.96711305589224,0,128.96711305589224,-3.2238183281077495,40.0,51.5868452223569,51.5868452223569,-10.0,-10.0,1297.82716584,-0.42434971699999524,93.21115519617035,50.43113822089849,0.0,50.43113822089849,4.8116270000000005,1.3907784471015137,45.61951122089849,TARGET,fixed,2025-11-05 09:00:00,,,,,,0,0,0
q100_pr0_tp40_dd10_off2000_po0_cut1729_sdte1_emfixed_e0900,6,2025-11-06 09:00:00,2025-11-06 15:36:00,6.6,103660.0,102679.0,103600.0,105400.0,101600.0,,,nan,nan,0,0.0,100,0,0.0,1,C-BTC-105400-071125,sell,100,315.62819585,313.29957143650273,0.7377745220848071,1.223188,161.41668102,163.33527110500793,0.6745746696636827,0,14.99643003314948,P-BTC-101600-071125,sell,100,313.43005652,311.1176494184394,0.7377745220848071,1.223188,569.9594489,574.1644645001992,1.2116122,0,-26.30468150817598,,,0,,,,,,,,0,,,,0,,,,,,,,0,,62.44172208549422,0,62.44172208549422,-2.9104791515057875,40.0,24.976688834197688,24.976688834197688,-10.0,-10.0,629.05825237,-10.231787754999997,54.25827417072858,-11.308251475026502,0.0,-11.308251475026502,4.332562869663683,1.0764637200265015,-15.640814344690185,STOPLOSS,fixed,2025-11-06 09:00:00,,,,,,0,0,0
q100_pr0_tp40_dd10_off2000_po0_cut1729_sdte1_emfixed_e0900,7,2025-11-07 09:00:00,2025-11-07 16:44:00,7.733333333333333,102198.0,100054.0,102200.0,104200.0,99800.0,,,nan,nan,0,0.0,100,0,0.0,1,C-BTC-104200-081125,sell,100,385.39432361,382.55098248084437,0.7377745220848071,1.2059364000000001,69.8159088,73.77002568541918,0.3046702060807812,0,30.878095679542522,P-BTC-99800-081125,sell,100,391.86656844,388.97547673748164,0.7377745220848071,1.2059364000000001,824.23141259,829.4111935791777,1.1806372000000003,0,-44.04357168416961,,,0,,,,,,,,0,,,,0,,,,,,,,0,,77.1526459218326,0,77.1526459218326,-2.985316083167399,40.0,30.86105836873304,30.86105836873304,-10.0,-10.0,777.2608920499999,-11.678642934000004,65.67090762927806,-13.165476004627092,0.0,-13.165476004627092,3.8971802060807814,1.4868330706270911,-17.06265621070787,STOPLOSS,fixed,2025-11-07 09:00:00,,,,,,0,0,0
q100_pr0_tp40_dd10_off2000_po0_cut1729_sdte1_emfixed_e0900,8,2025-11-08 09:00:00,2025-11-08 17:29:00,8.483333333333333,102974.0,101832.5,103000.0,104600.0,101000.0,,,nan,nan,0,0.0,100,0,0.0,1,C-BTC-104600-091125,sell,100,54.28007641,51.20585206251683,5.6636330506653465,0.21148016901819452,25.37009271,26.806961665708002,0.11071275167937406,0,2.4398890396808834,P-BTC-101000-091125,sell,100,55.28749876,52.15621770734244,5.6636330506653465,0.21540517913132431,166.61587693,168.59626438105403,0.6963025718937532,0,-11.644004667371158,,,0,,,,,,,,0,,,,0,,,,,,,,0,,10.336206976985927,0,10.336206976985927,-1.0474358881635912,40.0,4.1344827907943715,4.1344827907943715,-10.0,-10.0,109.56757517,-9.93331461,15.840612909036295,-9.204115627690275,0.0,-9.204115627690275,1.2339006717226462,0.9622761806902738,-10.43801629941292,TIME_CUTOFF,fixed,2025-11-08 09:00:00,,,,,,0,0,0
q100_pr0_tp40_dd10_off2000_po0_cut1729_sdte1_emfixed_e0900,9,2025-11-09 09:00:00,2025-11-09 15:57:00,6.95,101564.0,101732.0,101600.0,103400.0,99600.0,,,nan,nan,0,0.0,100,0,0.0,1,C-BTC-103400-101125,sell,100,242.50294213,239.62056505833775,1.188594681097551,0.989632933690935,320.27519915,322.6381079698851,1.2004376,0,-8.301754291154735,P-BTC-99600-101125,sell,100,242.32499486,239.44473286012413,1.188594681097551,0.9889067467123127,273.04195377,276.2873159096751,1.1410666147069581,0,-3.684258304955097,,,0,,,,,,,,0,,,,0,,,,,,,,0,,47.90652979184619,0,47.90652979184619,-2.5548035875570605,40.0,19.162611916738477,19.162611916738477,-10.0,-10.0,484.82793699,-10.848921593000002,45.4755605356908,-11.986012596109832,0.0,-11.986012596109832,4.3200438951102065,1.1370910031098305,-16.30605649122004,STOPLOSS,fixed,2025-11-09 09:00:00,,,,,,0,0,0
