arm,basket_id,entry_ts_ist,exit_ts_ist,hold_hours,entry_spot,exit_spot,atm_strike,short_call_strike,short_put_strike,prot_call_strike,prot_put_strike,prot_call_otm_pts,prot_put_otm_pts,exact_strike_available,strike_gap_pts,qty_short,qty_protection,protection_ratio,short_dte,short_call_symbol,short_call_side,short_call_qty,short_call_entry_mark,short_call_entry_fill,short_call_entry_slip_pct,short_call_entry_fee,short_call_exit_mark,short_call_exit_fill,short_call_exit_fee,short_call_expired_flag,short_call_leg_pnl_usd,short_put_symbol,short_put_side,short_put_qty,short_put_entry_mark,short_put_entry_fill,short_put_entry_slip_pct,short_put_entry_fee,short_put_exit_mark,short_put_exit_fill,short_put_exit_fee,short_put_expired_flag,short_put_leg_pnl_usd,prot_call_symbol,prot_call_side,prot_call_qty,prot_call_entry_mark,prot_call_entry_fill,prot_call_entry_slip_pct,prot_call_entry_fee,prot_call_exit_mark,prot_call_exit_fill,prot_call_exit_fee,prot_call_expired_flag,prot_call_leg_pnl_usd,prot_put_symbol,prot_put_side,prot_put_qty,prot_put_entry_mark,prot_put_entry_fill,prot_put_entry_slip_pct,prot_put_entry_fee,prot_put_exit_mark,prot_put_exit_fill,prot_put_exit_fee,prot_put_expired_flag,prot_put_leg_pnl_usd,short_credit,long_debit,net_credit,entry_drag,target_pct,target_usd,target_usd_absolute,stop_usd,stop_usd_absolute,short_premium_entry_points,mae_usd,net_theta_entry,shorts_pnl,protection_pnl,gross_usd,fees_usd,slippage_usd,net_usd,exit_reason
q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,1,2025-11-01 09:00:00,2025-11-01 09:11:00,0.18333333333333332,110019.5,110243.0,110000.0,112000.0,107600.0,112000.0,107600.0,1980.5,2419.5,1,0.0,100,300,3.0,1,C-BTC-112000-021125,sell,100,34.88725766,32.91137140469746,5.6636330506653465,0.13592396390140055,49.75950081,52.57769634372125,0.2171458858995688,0,-1.966632493902379,P-BTC-107600-021125,sell,100,34.49782571,32.54399545132751,5.6636330506653465,0.13440670121398263,24.39596359,25.777661446911527,0.10646174177574462,0,0.6766334004415985,C-BTC-112000-011125,buy,300,10.08786409,10.659203694707442,5.6636330506653465,0.1320675337774252,15.49691752,14.619228977502932,0.18113224703126132,0,1.1880075848386469,P-BTC-107600-011125,buy,300,1.33930282,1.415156017162013,5.6636330506653465,0.017533783052637343,1.09528442,1.0332515295900917,0.012801986451621237,0,-0.11457134627157639,6.545536685602498,3.622307913560836,2.9232287720416616,-1.0070614739037853,20.0,0.5846457544083323,0.5846457544083323,-10.0,-10.0,69.38508337,0.0,-19.45143578680767,-1.2899990934607803,1.0734362385670706,-0.21656285489370986,0.9374738431036417,1.2890352608937101,-1.1540366979973515,TARGET
q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,2,2025-11-02 09:00:00,2025-11-02 13:45:00,4.75,109990.0,110748.5,110000.0,111600.0,108400.0,111600.0,108400.0,1610.0,1590.0,1,0.0,100,300,3.0,1,C-BTC-111600-031125,sell,100,266.93782384,263.76501506400024,1.188594681097551,1.089349512214321,523.69770237,527.5614105908294,1.3068323,0,-26.379639552682917,P-BTC-108400-031125,sell,100,262.78751294,259.6640345386066,1.188594681097551,1.0724124626444453,179.27674752,181.4076214054674,0.7492134764045805,0,7.825641313313918,C-BTC-111600-021125,buy,300,6.19098459,6.5416192394008394,5.6636330506653465,0.0810506623761764,34.86887394,32.89402887113932,0.4075570177134162,0,7.905722889521544,P-BTC-108400-021125,buy,300,5.59419372,5.911028324444166,5.6636330506653465,0.07323764093986321,0.72630542,0.6851701461841062,0.008489258111221075,0,-1.5677574534780179,52.34290496026068,3.7357942691535015,48.60711069110718,-3.1459197720676273,20.0,9.721422138221437,9.721422138221437,-10.0,-10.0,529.72533678,-10.181910995999997,13.005233855087255,-18.553998239369,6.337965436043526,-12.216032803325474,4.788142330404024,2.034121807325474,-17.004175133729497,STOPLOSS
q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,3,2025-11-03 09:00:00,2025-11-03 09:02:00,0.03333333333333333,108043.0,108017.5,108000.0,110000.0,106000.0,110000.0,106000.0,1957.0,2043.0,1,0.0,100,300,3.0,1,C-BTC-110000-041125,sell,100,414.97591427,411.9143277017274,0.7377745220848071,1.2749074000000002,409.62713997,412.6492646442433,1.2746065,0,-0.07349369425159012,P-BTC-106000-041125,sell,100,411.52930081,408.4931424777101,0.7377745220848071,1.2749074000000002,415.85761464,418.9257061689636,1.2746065,0,-1.0432563691253507,C-BTC-110000-031125,buy,300,84.61608776,89.40843247255536,5.6636330506653465,1.107770478334961,88.35778796,83.35352707826063,1.0327502004996492,0,-1.8164716182884204,P-BTC-106000-031125,buy,300,189.82548453,192.08174014249124,1.188594681097551,2.3798927603654665,204.56035168,202.12895822029705,2.5043777923494805,0,3.0141654233417428,82.04074701794376,84.44705178451397,-2.4063047665702157,-8.761832626270653,20.0,0.0,0.0,-10.0,-10.0,826.50521508,-0.07981550000000226,-286.35397086151056,-1.1167500633769407,1.1976938050533223,0.08094374167638163,12.123819031549557,5.564072510323612,-12.042875289873175,TARGET
q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,4,2025-11-04 09:00:00,2025-11-04 10:56:00,1.9333333333333333,106874.0,105601.5,106800.0,108800.0,104400.0,108800.0,104400.0,1926.0,2474.0,1,0.0,100,300,3.0,1,C-BTC-108800-051125,sell,100,369.9628432,367.23335160168983,0.7377745220848071,1.2611132000000003,182.08279268,184.24701906898838,0.7609401887549221,0,18.298633253270147,P-BTC-104400-051125,sell,100,367.3348697,364.62476662062,0.7377745220848071,1.2611132000000003,664.78986918,668.9676593898587,1.2460977000000002,0,-30.43428927692387,C-BTC-108800-041125,buy,300,32.72065316,34.57383088676333,5.6636330506653465,0.4283697646869977,1.93806531,1.82830040255936,0.02265264198771047,0,-9.823659145261193,P-BTC-104400-041125,buy,300,21.78348287,23.017219405411346,5.6636330506653465,0.28518334843304655,126.635335,125.13015414379993,1.5503626098416812,0,30.633880421516576,73.18581182223099,17.277315087652404,55.908496734578584,-4.705813259541468,20.0,11.181699346915718,11.181699346915718,-10.0,-10.0,737.2977129000001,-1.433638203999994,-50.1041676075815,-12.135656023653723,20.810221276255383,8.67456525260166,6.8158326537043585,2.588719135398343,1.8587325988973014,TARGET
q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,5,2025-11-05 09:00:00,2025-11-05 09:01:00,0.016666666666666666,102043.0,101904.5,102000.0,104000.0,99600.0,104000.0,102000.0,1957.0,43.0,0,2400.0,100,300,3.0,1,C-BTC-104000-061125,sell,100,650.26274575,646.1762494615095,0.6284377069421756,1.2041074,616.01140283,619.8826507644472,1.2024731000000002,0,2.6293598697062297,P-BTC-99600-061125,sell,100,647.56442009,643.494881097413,0.6284377069421756,1.2041074,686.05926018,690.3707152629397,1.2024731000000002,0,-4.687583416552672,C-BTC-104000-051125,buy,300,156.94402928,158.80945766432225,1.188594681097551,1.9676491804609526,139.66179607,138.00178339038666,1.7098420962068908,0,-6.242302282180677,P-BTC-102000-051125,buy,300,677.15993876,681.4154671514746,0.6284377069421756,3.6123222,747.10588546,742.4107903649851,3.6074193,0,18.29859696405317,128.96711305589224,252.06747744473904,-123.1003643888468,-10.640076741307734,20.0,0.0,0.0,-10.0,-10.0,1297.82716584,0.0,-398.1888618253722,-2.0582235468464427,12.056294681872494,9.998071135026052,15.710393776667845,5.3766931949739325,-5.7123226416417925,TARGET
q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,6,2025-11-06 09:00:00,2025-11-06 09:44:00,0.7333333333333333,103660.0,103774.0,103600.0,105400.0,101600.0,105400.0,101600.0,1740.0,2060.0,1,0.0,100,300,3.0,1,C-BTC-105400-071125,sell,100,315.62819585,313.29957143650273,0.7377745220848071,1.223188,355.49951618,358.1223010365108,1.2245332,0,-4.482272960000808,P-BTC-101600-071125,sell,100,313.43005652,311.1176494184394,0.7377745220848071,1.223188,306.57091739,308.83271951062505,1.2245332,0,0.22849299078143304,C-BTC-105400-061125,buy,300,30.97612858,32.73050283607348,5.6636330506653465,0.40553093013895036,28.57272391,26.954469675157878,0.3339658792752061,0,-1.7328099482746797,P-BTC-101600-061125,buy,300,51.85879648,54.79588841711856,5.6636330506653465,0.678921057488099,31.21129295,29.443599846943815,0.36480620210363385,0,-7.6056865710524235,62.44172208549422,26.25791737595761,36.18380470953661,-5.402370997090447,20.0,7.236760941907322,7.236760941907322,-10.0,-10.0,629.05825237,-10.216490579999999,-95.92213597918254,-4.253779969219375,-9.338496519327103,-13.592276488546478,6.678666469005889,3.375785908546479,-20.270942957552368,STOPLOSS
q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,7,2025-11-07 09:00:00,2025-11-07 11:55:00,2.9166666666666665,102198.0,102294.0,102200.0,104200.0,99800.0,104200.0,99800.0,2002.0,2398.0,1,0.0,100,300,3.0,1,C-BTC-104200-081125,sell,100,385.39432361,382.55098248084437,0.7377745220848071,1.2059364000000001,344.68349295,347.2264799428171,1.2070692,0,3.5324502538027276,P-BTC-99800-081125,sell,100,391.86656844,388.97547673748164,0.7377745220848071,1.2059364000000001,326.83516073,329.2464672750809,1.2070692,0,5.9729009462400775,C-BTC-104200-071125,buy,300,74.83473179,79.07309639303521,5.6636330506653465,0.9797156643097062,29.62426655,27.946456798657,0.34625659973536027,0,-15.337991878313465,P-BTC-99800-071125,buy,300,29.42256291,31.088948907323566,5.6636330506653465,0.38519207696173896,5.77012629,5.44332751037443,0.06744282785353918,0,-7.69368641908474,77.1526459218326,33.048613590107635,44.104032331724966,-6.121649004546477,20.0,8.820806466344994,8.820806466344994,-10.0,-10.0,777.2608920499999,-10.084646720999999,-113.58773200608287,9.505351200042805,-23.031678297398205,-13.5263270973554,6.604618368860345,3.441680376355399,-20.130945466215746,STOPLOSS
q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,8,2025-11-08 09:00:00,2025-11-08 09:16:00,0.26666666666666666,102974.0,102702.0,103000.0,104600.0,101000.0,104600.0,101000.0,1626.0,1974.0,1,0.0,100,300,3.0,1,C-BTC-104600-091125,sell,100,54.28007641,51.20585206251683,5.6636330506653465,0.21148016901819452,40.17443692,42.44976960731982,0.17531754847823086,0,0.8756082455197011,P-BTC-101000-091125,sell,100,55.28749876,52.15621770734244,5.6636330506653465,0.21540517913132431,70.41404651,74.40203972045124,0.3072804240454637,0,-2.2245822013108802,C-BTC-104600-081125,buy,300,8.71623143,9.209886794041962,5.6636330506653465,0.11411049737817992,4.34259345,4.096644892109771,0.050757430213240064,0,-1.5339725705796572,P-BTC-101000-081125,buy,300,8.44982399,8.92839101422069,5.6636330506653465,0.11062276466619433,18.15654777,17.128227529638437,0.21221873909222022,0,2.459950954625324,10.336206976985927,5.441483342478795,4.894723634507132,-1.5638358666867607,20.0,0.9789447269014264,0.9789447269014264,-10.0,-10.0,109.56757517,-1.1320187180000012,-29.22111420940064,-1.348973955791179,0.925978384045667,-0.42299557174551206,1.3971927520230478,1.920830485745511,-1.8201883237685599,TARGET
q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,9,2025-11-09 09:00:00,2025-11-09 14:48:00,5.8,101564.0,102037.0,101600.0,103400.0,99600.0,103400.0,99600.0,1836.0,1964.0,1,0.0,100,300,3.0,1,C-BTC-103400-101125,sell,100,242.50294213,239.62056505833775,1.188594681097551,0.989632933690935,335.47270603,337.9477381836378,1.2040366000000002,0,-9.832717312530006,P-BTC-99600-101125,sell,100,242.32499486,239.44473286012413,1.188594681097551,0.9889067467123127,199.51733866,201.88879113518016,0.8338007073882941,0,3.7555941724943978,C-BTC-103400-091125,buy,300,7.32133478,7.735988316349937,5.6636330506653465,0.09584889523957572,2.14079584,2.0195490192584913,0.025022212348612707,0,-1.7149317891274338,P-BTC-99600-091125,buy,300,13.57105652,14.339671362391195,5.6636330506653465,0.17766852818002693,0.71671393,0.6761218829817975,0.008377150130144471,0,-4.099064843822819,47.90652979184619,6.62269790362234,41.28383188822385,-3.1833015245990035,20.0,8.256766377644771,8.256766377644771,-10.0,-10.0,484.82793699,-10.426675229,-7.3579953390673865,-6.077123140035608,-5.813996632950253,-11.89111977298586,4.323293773689901,1.4644445439858624,-16.21441354667576,STOPLOSS
q100_pr3_tp20_dd10_off2000_po0_cut1729_sdte1,10,2025-11-10 09:00:00,2025-11-10 09:46:00,0.7666666666666667,105952.0,105963.0,106000.0,107600.0,104400.0,107600.0,104400.0,1648.0,1552.0,1,0.0,100,300,3.0,1,C-BTC-107600-111125,sell,100,528.98535204,525.0826328870882,0.7377745220848071,1.2502336,505.25382498,508.9814589725614,1.2503634000000001,0,1.6101173914526727,P-BTC-104400-111125,sell,100,499.47450453,495.7895088912683,0.7377745220848071,1.2502336,465.94163392,469.37923258284746,1.2503634000000001,0,2.6410276308420864,C-BTC-107600-101125,buy,300,93.08926188,98.3614960824561,5.6636330506653465,1.218698936461631,58.98855674,55.647661344362874,0.689474524056656,0,-12.814150421427968,P-BTC-104400-101125,buy,300,62.99041807,66.55796420656479,5.6636330506653465,0.8246531765193379,43.299589,40.84725916659374,0.5060975410740964,0,-7.713211511991315,102.08721417783565,49.47583808670626,52.61137609112939,-7.954524893851585,20.0,10.522275218225879,10.522275218225879,-10.0,-10.0,1028.4598565699998,-10.411020496000006,-153.35837270414947,4.251145022294759,-20.527361933419282,-16.276216911124525,8.240118178111722,5.86519641512452,-24.516335089236247,STOPLOSS
